编号,场景,文案,图片url,音频url,视频url,用户id
40215,4401,当你见到我 我慢慢跟你说 不要通过别人的眼睛和耳朵去了解她 用自己的感受去品她 这个人也好 作品也好  ,,,,嘟嘟
40216,4401,若生命这东西总有天会失去，那不如就活个尽兴,,,,风沐凡尘
40217,4401,保持内心温柔而灵魂自由,,,,华
40218,4401,去星河码头整薯条一盒,,,,梨糖
40219,4401,Everything will be ok. ,,,,为堂
40220,4401,太多了，恋恋写的歌词都超级棒！要选的话希望我也能：保持内心温柔而灵魂自由,,,,果冻
40221,4401,好像注定会留恋春风的温柔,,,,恋恋许愿池
40222,4401,这一出青春低分电影 是我人生的高分回忆,,,,阿赤
40223,4401,不必慈悲也算神明。这世道专挑老实人欺负，强硬起来让自己过的快乐做自己神明吧。,,,,可乐加冰
40224,4401,“我生在4月26的一个午后”，因为这一天是一位天才的降临,,,,20190330一
40225,4401,“保持内心温柔而灵魂自由”这个世界有这么多困难和枷锁，这或许是唯一能独善其身的方法了,,,,吃着菌儿
40226,4401,“保持内心温柔而灵魂自由。” 陪伴度过高三的一句话，支撑过许多艰难时刻。,,,,絮
40227,4401,直白地爱，坦白地走，不必瞎猜，不必不朽。因为就很直白，很符合我某个时间段里对于感情的一种认知。就直白一点就很好，直白却又有语言的通畅。,,,,星野
40228,4401,若生命这东西总有天会失去，那不如就活个尽兴。                                  ,,,,美味蟹堡王
40229,4402,“梦里才会有”是什么样子呢我不知道，因为小恋开过的演出，已经有着太多太多的惊喜了。如果不是我有幸看过许多，那它们在梦里都不会有的吧。,,,,悄悄很安静
40230,4402,体育馆四面台，顶级舞美那种,,,,奇衡三
40231,4402,一个大大的场地 我们坐在草坪上 她在上面唱 不插电的那种。最好在内蒙古大草原！,,,,恰逢在场-
40232,4402,有一次做梦梦到过，恋在游乐园粉红色的旋转木马上唱歌。,,,,飞行器
40233,4402,席地而坐 真正意义上的毫无界限的演出 人手一杯刘恋特调 看谁先喝趴谁,,,,0_Yuzz
40234,4402,诶这个我还真的梦到过 恋在台上唱 我们在台下吃胡闹厨房的各种菜品 恋还下来和我们一起品尝,,,,燊一_
40235,4402,之前在梦里有梦到过“我们围坐在在沙滩上 吹着海风 看着日落 喝着小酒 听着姐姐唱歌 一起迎接夜晚的来临”。,,,,勤劳的猪啊
40236,4402,昨晚刚好梦到她的演出，像是一间九十年代的迪斯科舞厅，时间到了，大家都盯着舞台上的时候，她从侧面的幕布里走进人群中间，和我们一起跳疯狂的舞,,,,我的猫儿黄白身子金镶玉
40237,4402,希望在刘恋家客厅 坐在柔软的地毯上 刘恋抱着吉他轻轻唱歌 桃桃躺在脚边微微打鼾 摇晃着香槟 度过一个美好且平静的夜晚,,,,敦敦是个小太阳
40238,4402,刘恋一边唱歌一边做菜 唱一首歌做一道菜 大家必须吃完才能听下一首歌,,,,Salute
40239,4402,希望是没有距离感触手可得的，音响效果巨好的那种（毕竟是梦嘛hhh,,,,卡卡罗轩
40240,4402,希望既不是坐席也不是站席，所有人飘在空中舒舒服服地听她唱歌看她表演，而且都有票！,,,,初霁之阳
40241,4402,希望是能让她所有创意都能完美演绎的 环境 音效 距离都特别好的场地 让我们与她都能有很好的体验的演出！,,,,小叽不哈气
40242,4402,那又要16：26抢票了...也要16：26抢号吗,,,,是馨鸭
40243,4402,以姐最舒服最放松的状态来,,,,肖恩嗯呐
40244,4402,海边、日出、露营地、泡泡、彩带、live里,,,,心动周期不到一秒
40245,4402,我梦到过刘恋开了个四面台，但椅子全是那种沙发床，刘恋在台上又唱又跳，我们在台下又吃又喝,,,,吃吃吃宵夜_
40246,4402,刘恋所以对舞台的设想全都可以实现，给孩子最好的条件！然后大家不用忙着用手机记录，可以和刘恋一起享受舞台享受音乐，再有一点互动的小游戏。比起演出，或许更像一个游乐园。,,,,风风风风晗
40247,4402,小酒馆，她在上面轻轻唱，我们围坐在下面静静的听（因为现在很多人喜欢你，所以这种才只能是梦里啦,,,,草稻
40248,4402,有一个只属于我们的乐园，从夜晚到清晨，可以一起看日落，再一起看日出，刘恋所有的想法都可以不被限制的落地,,,,xue
40249,4402,慢一点，再慢一点，久一点，再久一点，直到说不清我们爱你,,,,划
40250,4402,,,,,imyrella
40251,4402,一场不设限的演出，把刘恋所有的想法都落地的演出,,,,L&J  
40252,4402,她穿着她最喜欢的衣服 在她最舒服的环境下,,,,一只蛋挞
40253,4402,大家都躺着看恋姐一个人站着表演。,,,,Kims
40254,4402,大约是睡衣派对主题所有人围成一圈，躺在懒人沙发上，头顶是星空，远处是大海，恋恋想唱什么都可以，没有固定的演出流程和串词......,,,,人鱼
40255,4402,我希望那场演出的一切都是刘恋喜欢的样子，她所有的奇思妙想都可以实现，小刘只需要有想法，一切都可以被执行，她只需要在舞台上唱歌做自己就好了,,,,三三得九巨蟹
40256,4402,她安安静静站在舞台中央，抱着吉他，声音温柔又坚定。所有人都在认真听她唱歌。,,,,小安娜琦
40257,4402,一边做饭炒菜一边唱歌跳舞 我还能吃两口的那种演出,,,,予寧冬
40258,4402,只要姐自己喜欢就好哦 这场演出不被定义！但我需要有票嘿嘿,,,,不署名的爱意
40259,4402,,,,,这是一个憨憨的号
40260,4402,真的做梦梦到过恋恋演出，一个小小的场地，哈哈哈哈哈哈那票应该超级难抢吧，我就坐在第一排，静静看着恋恋表演，她的所有舞美想法都完美实现，演出结束后还面对面收集演出感想，好近啊！,,,,拖延症小王
40261,4402,那可能是不限金额，不限进场人数的吧，舞台能让她把所有想法展开，不完美也没关系，舒服就好了，忘词了我们也会接上哈哈哈哈,,,,小笛子lldg
40262,4402,首先开在我的城市福州。然后在海边，开那种从日落到日出的演出。搞点篝火，烟花，中场休息一起吃吃烧烤，整点海鲜大咖。刘恋唱累了让粉丝上去唱，跟KTV似的，相信恋丝们都老有才了，唱跳俱佳那种。十八也得上去唱一首，还有蚊子也要唱。海边大舞台，有胆你就来,,,,温开水
40263,4402,人不算很多，像女巫店那种，她在台上随心唱着，我就端一杯饮料坐在下面看。,,,,昀卿
40264,4402,就像她的《花与镜》一样的感觉。,,,,kiki
40265,4402,现场全都是鲜花   然后刘恋像花仙子一样出现,,,,Cc
40266,4402,希望是那种可以把恋恋的所有设计小巧思全都能完美实现的，有很高级的音响灯光舞台设备的，可以有很多很多人来看的舞台吧,,,,Yuanlizhinv_lian
40267,4402,在类似酒吧的场地里恋举着酒边走边唱，大家跟着音乐摇摆（梦里已参加过！,,,,iFyyylx
40268,4402,保证自身安全和大众安全的情况下，和Ppt们一起在台下蹦蹦跳跳随心所欲唱歌,,,,阿熊
40269,4402,把浪3和乐海的舞台再还原一遍，从布景到表演者都是。,,,,可以喝酒_
40270,4402,希望那是你的专属于我和你的演出,,,,wLAN丸
40271,4402,好吧，我能抢到前排的演出。不用太精心设计，只唱歌就很好。本身唱歌很好听。,,,,aoife
40272,4402,那不能播,,,,末日最后一只猫
40273,4402,恋恋轻松开心的唱着自己的歌，恋恋喜欢的所有设计都有展现出来,,,,Zest Quest Xenia
40274,4402,一人一张床躺着看（双人床也行），幸运观众运行躺台上）,,,,关东煮捞下
40275,4402,既然是做梦那我就狠狠地梦一下，只给我一个人唱吧      ,,,,18hours_PEACHY 
40276,4402,如果有梦里的演出 我希望姐的所有小巧思都能实现 我们都以各自最舒服的姿态来参加这场演出 这场演出没有时间限制 一直办下去,,,,玛卡jin424
40277,4402,有座位的,,,,饭团团
40278,4402,在98   ，穿着奇装异服，边喝边摇边唱，喝多一个抬走一个，坚持到最后的送一个吻,,,,小羊要悄悄逃离这个失眠的世界啊
40279,4402,我希望，恋恋可以不那么累，她想怎么搞就怎么搞，想唱什么就唱什么！,,,,云里做梦219
40280,4402,小酒馆里，某个瞬间你望进我眼眸,,,,"不如就活个尽兴
"
40281,4402,自由自在的和我们互动的  ,,,,"土豆大王
"
40282,4402,希望能和姐姐坐在一起聊聊天。不过一定要有和姐姐十指相扣然后拥抱的环节，因为我还没抱过姐姐(T_T),,,,vng
40283,4402,场子里全是女生的演出,,,,云在匆匆流淌
40284,4402,围绕着篝火，姐姐一边谈着吉他一边唱着给我唱首歌，远处是烟花，近处是爱人,,,,Jia
40285,4402,希望能和恋恋姐姐坐在一起聊聊天 有好多好多想和恋恋姐说的话,,,,恋旧祎雨落
40286,4402,1.好想通宵看一场演出，可以邀请好多艺人朋友一起参与，姐累了就换人表演，中间还能穿插PPT们上去表演应援小节目/提前报批曲目、编排精彩的素人舞台（给粉丝们一个展示才华的机会嘛）。都说“歌舞升平，难忘今宵”，可入夜前就结束的演出太短了，我们不要只在今宵难忘、一起迎接一次新的白昼降临好吗（一起看一次日出），让明朝也难忘...  2.宠物友好，在享受音乐的同时可以同步接受毛茸茸小动物们的治愈～想让桃桃女明星上班赶通告哈哈～下来串场让我摸摸！,,,,暂时遗弃
40287,4402,能听到刘恋唱遍她所有的歌，还有我喜欢的嘉宾，在宽敞舒适不限时的livehouse，有轻松的互动，有趣的周边，最好有摄影把演出整场记录下来，事后分享给我们，省得大家都拿手机拍了！,,,,小农民
40288,4402,在一座风景优美的小岛上，ppt们和恋姐来到这里，恋姐的歌声伴随着海风，优美的歌声响彻整个小岛,,,,柒予
40289,4402,"我尊重所有！
但非常非常需要有坐席(俺真的站不动了)",,,,熊饼
40290,4402,在凌晨，露天的海边或者草地演出，然后一起看日出,,,,心动颜究日记_锦鲤版
40291,4402,什么样子都好，有恋恋有我们就好,,,,一条好鱼
40292,4402,恋恋开四面台的演出，灯光照在舞台中心的恋恋，所有人欢声雷动，为她喝彩！,,,,小喵喵叠猫猫
40293,4402,面对面唱歌,,,,楠木头
40294,4402,希望全场无台上台下之分，所有人共赴梦境，自在歌唱起舞，累了便随性落座，整夜尽兴相伴。,,,,zzztw-zzztw
40295,4402,在一个天气很凉爽的户外场地（livehouse容易缺氧），她尽情唱，邀请了三五好友一同唱演。结束后的afterparty，大家可以喝酒干杯，赏烟花,,,,夏天能喝到金菠萝嘛
40296,4402,在她最喜欢的海边，我们围坐成一圈，听她抱着吉他轻轻唱。有她，有海，有风，有酒，有音乐。,,,,幻想家
40297,4402,爱她的人围坐一旁听着被爱环绕的恋姐唱着歌,,,,世界上最难写的就是自己的名字
40298,4402,,,,,小紙
40299,4402,海边，烟花，有座位的！！！,,,,甜心奶泡芙_
40300,4402,塞壬梦境 在海里或者虚空里,,,,瑶瑶
40301,4402,江南烟雨 室外小镇 披肩旗袍 挽发城油纸伞 唱一首《长相思》（做梦版）,,,,般弱星跳舞的阿离
40302,4402,恋恋和我们围坐在一起，坐在夜晚校园安静的操场上，像朋友一样分享着歌声,,,,LLMJ小明
40303,4402,在月球上开演出并全球直播,,,,Lodess云蜮
40304,4402,吃着由米其林大厨恋做的自助餐，听恋恋的现场小曲,,,,吃核桃不吐核桃壳
40305,4402,"客观：焰火 桃桃 恋恋  
主观：只要有恋恋在 就比梦里还美好",,,,Ly-Q-z
40306,4402,不用排队，可以开很久让你把所有创意都尝试一遍还不用被卡审核,,,,想退休
40307,4402,我坐刘恋腿上，刘恋唱歌给我听~想想都很美~,,,,明天别熬夜了吭
40308,4402,梦里的演出恋恋是会让恋丝先去给她唱尽兴了，才会上场。我希望的话，是恋恋尽情享受的演出，是恋恋自己各部分细节都非常满意的演出，然后能够有近距离说真的好棒好棒,,,,菠萝饭不要灯笼椒
40309,4402,梦里才有的演出做梦梦见过几次，和现实刘恋演出差不多，就是梦里我心跳离谱的飙到了三万八，正经回答的话，那刘恋抱着桃桃唱歌,,,,江川送明月
40310,4402,那必然要打破距离的阻碍！如果她在一个小小的平台上唱歌 我想和其他恋丝环绕在她身边hhhhhh 她唱累了可以给我们分几杯酒一起聊聊天……（白日梦中,,,,甜甜秀秀雨_y
40311,4402,我们可以围坐在刘恋身边，听她唱自己想唱的歌（不用顾忌版权）然后聊聊天好吗，其实我很喜欢刘恋的talk环节，但总是有时间限制所以需要不停地唱，希望在梦里倾听者和演唱者都轻松愉快且自由,,,,方掷月
40312,4402,我希望在一个可以歌唱的书店，每个人用一首歌来分享一本书,,,,Beesssss
40313,4402,梦里才有的演出可能没法过审…那就来一场离梦最近的演出吧，大家来一场睡衣party！包括恋恋，恋也不必化最高规格的妆，大家一起来完成一场最舒适最轻松最近距离的演出，音乐是不插电的，ppt们一起被恋恋最温柔的嗓音包裹着……,,,,Bobi
40314,4402,vr吧，至少我可以清楚地看见你,,,,Yohovo
40315,4402,一场全是女孩子的演出，大家都穿着自己最喜欢的小裙子，未成一个圈，让恋恋对每个人都互动一下,,,,刘恋琉璃鲸
40316,4402,篝火 蓝调 日出 日落时候的海边,,,,YKYBHL
40317,4402,夕阳下，大家三三两两坐在刘恋平时遛狗的草坪上，一人发一只桃桃，刘恋抱着吉他唱歌给我们听。,,,,mio
40318,4402,只希望一人一座吧 i人真的在人群中会社恐 有点怕和很多人挤在一起,,,,沐沐1031
40319,4402,所有人在海边围着恋坐 迎着夕阳 吃着烧烤 听着海水拍打沙滩的声音 静静地听她唱歌,,,,第一我不叫位
40320,4402,梦里才会有的演出，那么怎样都行,,,,玫瑰终究会开
40321,4402,既然是梦里怎样都可以，我们一起编织这个美好梦幻的梦吧,,,,onez洋
40322,4402,在室外的大草坪，所有人穿着漂亮的裙子，恋恋被围在中间唱着歌，大家翩翩起舞，时而大合唱，时而大跳特跳，大笑特笑。,,,,"小熊猫专车
"
40323,4402,海边，有篝火，有满天繁星！大家围在一起听恋恋唱歌,,,,天上有个小傻
40324,4402,海边！夕阳落日，不需要舞台，你静静的抱着吉他唱歌就好，有你在就很好,,,,la笔小昕
40325,4402,阳光，微风，青草地和好天气。围坐在一起，像朋友一样。,,,,鱼鳍
40326,4402,酒吧 微醺时刻,,,,週末愉快在場
40327,4402,鸟巢四面台全开十万人座无虚席！,,,,听你眼睛里的光
40328,4402,轻轻地唱着她想唱的就够了,,,,三以文
40329,4402,希望都是女孩子,,,,梓木
40330,4402,希望我们都躺着，恋恋也舒适的唱着，可以是任何地方,,,,孤独魔法
40331,4402,希望实现你脑子里所有的点子！！,,,,張張在东北等你
40332,4402,所有人舒舒服服地躺着，通过脑电波交流感受，美好记忆一键共享储存至脑海，实体记忆从脑中自动导入各自手机。如果每人能得到刘恋香吻一枚体验感更佳。,,,,刘小泳007
40333,4402,在超级大地方的演唱会上座无虚席的ppt们和台上的恋恋共同开心的唱着恋恋的歌,,,,咩了个咩
40334,4402,那我们就陪你一起做浪漫疯子，大雨下起来！,,,,杀手
40335,4402,极尽的绚烂，小恋把爱传播给了每一个人，从外太空都能肉眼可见的看到地球的一片被点亮了,,,,NNNNNNK-
40336,4402,希望有好多惊喜与巧思 我也能在场,,,,鱼
40337,4402,,,,,养生小杨爱吃梨
40338,4402,在刘恋怀里的演出,,,,BETCHA_
40339,4402,既然是做梦的话，我希望是有座的大剧场，然后我坐在1排1。或者在某个有星星的晚上的篝火晚会旁，一边烤火一边听恋子唱歌。,,,,木木木茗_
40340,4402,,,,,恋落云卷_
40341,4402,那就要抱歉梦女一下了，可以有一次只唱给我听吗……,,,,排了好几公里
40342,4402,,,,,林一
40343,4402,希望在一个更大舞台上并且座无虚席,,,,小周
40344,4402,那我要自私一点，我想要只有刘恋和我的演唱会，给我一个人唱歌，她要是不介意的话我也可以给刘恋唱首歌,,,,废纸团团
40345,4402,我希望在鸟巢，哈哈哈。,,,,词不达意
40346,4402,我要坐在舞台上听嘎嘎嘎嘎嘎嘎,,,,油油油油uu
40347,4402,有票！V票！满座！,,,,香槟两瓶
40348,4402,鸟巢,,,,土豆
40349,4402,我希望能人少一些，但是连开十场，形式是大家一起拿着酒杯跟随恋的歌声摇摆，恋可以自由自在的在粉丝间自如穿梭,,,,一只会飞的猪呀_
40350,4402,也许是在海边，也许是在森林，是我们这些很多年以后还喜欢着她的人，和她一起欢聚的场面，我们听着她唱歌，陪着她跳舞,,,,Seven
40351,4402,everybody忽视空间和时间的限制一同参加 放肆大哭放肆大笑 拥抱在一起享受难得的自由,,,,让我出去丸
40352,4402,我自私的希望可以离你很近很近，坐在你旁边就更好了！！如果非要说的话，在夕阳下的海边，或者充满了神奇植物的森林也不错,,,,迷恋
40353,4402,虽然很想在更大的舞台和你见面，但同时又让我自私一次吧，很想让这场演出只有我们，可以不是唱歌表演，而是更像朋友，在伦敦秋天的雨天，我们在傍晚一起去街头散步吧。身旁只有你和我的歌声在纠缠。,,,,风筝线
40354,4402,,,,,爱恋 aiai
40355,4402,希望刘恋能完完全全的把自己的奇思妙想实现,,,,YwY.
40356,4402,会是好看的妆造舞美服装，我们环绕着舞台而坐，既有花与镜那样的唯美画面，又有来走那样的洒脱态度。,,,,小吴想一直在场
40357,4402,希望恋恋姐在鸟巢开满座的演唱会，希望能够一群人在草地，海边围坐在一起（最好我可以坐在恋恋姐旁边哈哈哈），像朋友一样听恋恋姐唱歌,,,,W.LIN
40358,4402,我希望是自由而尽情的，人们可以畅快的与人交流，或许在草地湖边、或许在海边沙滩、或许在雪山等等，一起唱着“我们”爱的音乐，像朋友般轻松又轻快的任由相处在“我们”之间流动。,,,,2229_
40359,4402,"我希望有月亮元素，花与镜，Roséwhisper的玫瑰 镜 花 水 月的四种虚幻元素连在一起，虽然镜花水月的意思是虚拟虚幻之物，但这些都可以以演出/歌呈现的实物达到由虚化实的程度
还希望有四季的元素，春日夏日秋日冬日，但并不是普通的四季，比如迟到的春天 凋零的春天，出现在夏日的雪人，本应丰收却哑语的秋日，未完待续的冬日，希望通过情感与季节的矛盾来探索更新奇的演出方式",,,,肠胃炎
40360,4402,既然是“梦里才会有”的 那就大胆一点 梦一个刘恋在我面前给我一个人唱歌跳舞吧,,,,一一站住不许跑
40361,4402,大家都坐下来围成一个圈，站着太累了。,,,,Tetrahydrofuran_
40362,4402,,,,,rain
40363,4402,都是梦里了那就躺着听吧，刘恋在台上给我们唱摇篮曲然后我们在下面睡觉，最好是凌晨开的演出,,,,萧个蛋挞
40364,4402,希望我能坐在第一排正中间，台上刘恋从温柔的雾光中走出，开口唱了一首新歌,,,,回忆专宠小能喵
40365,4402,首先肯定是个美梦  希望可以在梦里喝上小恋的特调,,,,1105号阿念
40366,4402,昏暗的酒吧里 刘恋坐在小舞台的圆凳上 大家三三两两坐在下面 喝着好喝的酒听着美妙的歌,,,,Maxine
40367,4402,舞台很大很梦幻，同时可以很近很近很近距离的在我面前唱歌、弹吉他、跳舞，可以有互动甚至一起合唱哈哈,,,,阿卡
40368,4402,如果是我梦里的话，我希望我能走到台上和她并肩,,,,夏之恋llll
40369,4402,有懒人沙发 大家可以躺着看 刘恋随机坐在一张沙发上唱,,,,玛卡巴卡混账到老
40370,4402,在一个没有烟味全是女性的小酒馆里，我和刘恋一起在台上弹着吉他唱者她写的或者我写的歌,,,,ike
40371,4402,会是一个小酒馆，大家坐在椅子上听恋恋唱歌，品恋恋调的酒，但我希望唱歌可以换成聊聊天，舒舒服服地度过美梦,,,,阿七
40372,4402,希望可以做恋恋的乐队鼓手，看着她的背影完成演出,,,,加绒
40373,4402,来我学校唱歌,,,,大尻
40374,4402,像篝火晚会一样 围坐在一起 放松舒适地听恋恋弹唱,,,,摇一摇
40375,4402,还想看剧场版演出,,,,Huan
40376,4402,那是她能看到我们的一场演出,,,,马天天天
40377,4402,在我家拿着破麦唱，还硬要递给我，没有字幕！（我真梦到过）,,,,陈xr
40378,4402,和我同台唱，我的梦是和势均力敌的人唱一场酣畅淋漓的舞台,,,,二哈
40379,4402,水上乐园开一场吧 大家还可以一起打水仗 把恋恋的好友都请来！,,,,小蝴蝶Sylvia
40380,4402,就是像乐海演出那样。海边，舞台，晚风，大家喝着饮料，没有人有必出神图的决心，看着你惬意的唱一些自己和别人的歌,,,,就酱儿
40381,4402,在台上与姐姐一起唱歌，一起跳舞，battle出真正的大dancer,,,,虾条
40382,4402,有很多一起追恋恋的好朋友一起在台下看，然后抽幸运观众同台演唱抽到我了，然后我上台和恋恋一起合唱，我完美发挥我的全部实力,,,,理论摄影部
40383,4402,那就开一个刘恋主题乐园，所有游乐设施的bgm都是姐的歌，欢迎语也是姐亲自录的，刘恋伪装成npc，白天如果被恋丝发现一次晚上就加一首歌，或者可以做任务集齐去兑换姐唱某一首歌，晚上演出的时候还要放烟花！,,,,江鸟
40384,4402,姐在台下，恋丝在台上，这次换我们唱歌给她听,,,,薯条一盒
40385,4402,分身术 每个人获得一个专属刘恋一对一享受演出   ,,,,和桃桃争宠
40386,4402,雨中,,,,Kkxxx
40387,4402,或许我们可以一起手拉手唱唱跳跳，然后一起看日落一起看烟花,,,,奕只屁屁桃
40388,4402,篝火晚会，唱什么都是很松弛的样子,,,,到现在你还在场
40389,4402,怎样都行，我脑洞没恋恋大。,,,,女人不要生气
40390,4402,"任何形式的场地，里面是自由，快乐，没有拘束的
",,,,hia
40391,4402,只希望她可以放松 自在 无拘无束 唱的尽兴,,,,爱羽球的小耗子
40392,4402,我们唱歌给她听，围坐一圈畅聊对这个世界的期待,,,,不困
40393,4402,海边，日落，篝火，烟花。,,,,闻起来也不像个受
40394,4402,一场她希望能来的亲友、偶像，还有爱她的粉丝都参加的有酒精和美食的盛大派对。,,,,KIYO
40395,4402,我们坐在时空穿梭机上面，刘恋唱哪个时代的曲风我们就到哪里,,,,范德贝克
40396,4402,结束的时候永远知道下一次还会见面,,,,鱼信国王13
40397,4402,那我希望是能满足她所有脑洞的演出吧，现实中无法完成的祝她都能完成。,,,,只喜欢刘恋
40398,4402,有刘恋、有我就行，如果可以我希望有无尽的演出。,,,,林詩梅
40399,4402,想再一起淋一场彩带雨，可以把人埋起来那种,,,,吃悬浮
40400,4402,怎样都可以！肆意撒欢就好！,,,,掉色蓝水母
40401,4402,我希望我们是无距离的 ,,,,ppeuppeu(噗噗）
40402,4402,聊聊未来。希望四面台！,,,,不想吃饭le
40403,4402,海边吉他篝火酒水畅饮不醉不归,,,,躺躺（Tttt.）
40404,4402,是姐最舒服的那种！,,,,WiSH.
40405,4402,,,,,止望海
40406,4402,海边宇宙太空往长远现实点说希望未来舞台更大，有更多人来看,,,,mymy
40407,4402,那我希望刘恋怒唱十小时！中间允许穿插各种游戏互动食物酒水分享累了也可以睡一觉谢谢～,,,,h一线
40408,4402,狂欢一周 每天早上补觉 下午打游戏做饭烧烤 晚上喝点小酒微醺 然后开始当天的演出,,,,子千
40409,4402,希望是完全复刻出刘恋脑子里很多想法的一场演出  ,,,,蜗牛壳
40410,4402,,,,,迷恋不营业
40411,4402,希望开进梅奔，全场满座，看着刘恋所有的想法都在舞台上实现,,,,baymax6-
40412,4402,恋恋所有的奇思妙想和舞台设计都尽如她意的展现。那我一定要是前排啊！,,,,凌云木LMX
40413,4402,人不多不少的海边有落日和烟花talking多多的演出,,,,bourbon
40414,4402,拥有她所有灵感 像民宿一样有着简单热闹的一群人看着她唱歌 累了就一起玩游戏,,,,77
40415,4402,梦里才有那必须牵我的手只演出给我一个人看哈哈哈哈哈,,,,KkkAwAiiii_卡卡
40416,4402,在不大的酒馆只有一束光一把吉他给台下我一个人唱在场,,,,成ke星xingxing 
40417,4402,大家在不算大的地方看着恋恋演出 听她给大家唱歌 讲她的趣事 像朋友聚会一样/在四面台看恋恋唱歌演出,,,,星荷Lotus 
40418,4402,我希望是在好多好多鲜花里，像一个花园，每个PPT就坐在一朵花花里，看着恋恋在舞台前面蹦蹦跳跳唱歌,,,,缺牙巴贝壳
40419,4402,老朋友聚会，有酒有肉，我们抢她的麦，只能沦落到和音,,,,苏格拉没有底
40420,4402,台上只有她一个，台下只有我一个，我们两个一起唱，一起疯，一起闹,,,,优雅气质小熊猫
40421,4402,在完全露天的场所，所有人围绕在姐的身旁，姐姐弹着吉他，我们用响指打着节拍，大家一起组成一场精彩的演出,,,,小太阳阳阳昂
40422,4402,希望恋恋姐可以下台抱着吉他和大家一起席地而歌，尽兴之处所有人一起举杯欢呼庆祝。,,,,潮汐
40423,4402,希望是恋姐脑子里想要的演出吧。我实在缺乏想象力，但没关系有恋恋姐在，她想象的演出一定足够精彩。,,,,金盆洗手版的憨
40424,4402,不被定义，自由且尽兴。,,,,HAN
40425,4402,大场馆，有一切刘恋想要的创意与科技。有位置坐。,,,,吃饭喝粥吧
40426,4402,那希望刘恋不要被任何东西束缚，能完整地呈现出她想要做的内容吧,,,,那就吃颗糖好了_
40427,4402,,,,,Hasdeztwazi
40428,4402,把每一首歌都过一遍，完全按照刘恋的想法去设计，硬件软件都能实现的那种,,,,嘎嘣脆小靖
40429,4402,按照她的意愿,,,,张文Rose
40430,4402,在海里开一场演唱会，然后姐和恋丝们都在海里面泡着,,,,咂酱面_
40431,4402,,,,,小能
40432,4402,可能是类似于vr的世界，只要戴上vr眼镜，无论何时何地，所有的恋丝都能身临其境地观看演出，还能参与实时互动！,,,,啦啦啦波小吉 
40433,4402,从晚到早的，有大合唱的，环节可以多一点，不至于让恋子太幸苦，还可以一起看日出，有点太理想主义了，什么时候姐能在梅奔开一场就很幸福了,,,,梦想是成为闲鱼王
40434,4402,在校园的汇报厅 闹闹腾腾的 青春的 充满畅想的 和一堆闹腾朋友们不顾形象的高唱,,,,#85
40435,4402,如梦之梦那种莲花池，希望恋恋能够每一排都走一下，请看清所有爱你的人的眼睛。,,,,麻瓜小王
40436,4402,刘恋自己的想法都能实现的演出就是梦中最好的演出,,,,祈求白昼
40437,4402,完全按照刘恋的想法复现出来的演出/台上台下零距离的超级大派对,,,,老虎欣
40438,4402,她喜欢的,,,,试图不熬夜
40439,4402,坐我旁边唱   ~(ˉ▽ˉ~),,,,爪巴
40440,4402,秋天的夜晚 在离天空很近的地方在我身边轻轻弹唱,,,,蕊蕊要吃冰淇淋
40441,4402,曾经梦到过在铺满羽毛的房间里，穿着最舒适的衣服赤着脚，唱着歌，任由羽毛飞扬,,,,浣熊没有脑袋
40442,4402,希望我们坐在一起聊聊天，讲讲彼此的生活,,,,明明乖乖
40443,4402,她满意 她开心的,,,,嘟嘟
40444,4402,都可以哈哈哈哈,,,,风沐凡尘
40445,4402,万人体育馆 或者十多个人席地而坐弹唱,,,,华
40446,4402,每个人都戴着ai眼镜，用虚拟形象在赛博朋克的世界里狂欢,,,,梨糖
40447,4402,一个小院子，大家坐在云上，围着她，听她唱,,,,为堂
40448,4402,很相信恋恋的审美，希望是能符合她所有想法要求的演出。,,,,果冻
40449,4402,,,,,恋恋许愿池
40450,4402,星空下 我们坐在小山丘上 他拿着吉他 微风徐徐,,,,阿赤
40451,4402,她在镜与花之间唱着现实与梦，光碎在舞台炫彩的灯光里或是坚定的追逐着她的身影，我忘了自己是观众，走进了她编织的故事里。,,,,可乐加冰
40452,4402,一个恋一把吉他一个卡祖笛,,,,20190330一
40453,4402,能以特别好的效果展示出刘恋每一个小巧思的演出,,,,吃着菌儿
40454,4402,刘恋来我梦里开好吗...我要1v1呜呜呜,,,,絮
40455,4402,我不想自己动脑啊，笑。这不是应该就刘恋自己想吗她要负责想一场出乎我意料的演出啊。,,,,星野
40456,4402,在不放嘻哈的酒吧里，咱们都一边喝一边唱。,,,,美味蟹堡王
40457,4403,"南京/沈阳！！！
如果是上学的时候，江浙沪都没关系；如果是假期的时候，东三省/京津冀都没关系；川渝我也会去的！",,,,悄悄很安静
40458,4403,合肥（其实我会为姐奔赴4h高铁内任何。）,,,,奇衡三
40459,4403,大草原的一片空地 一起篝火晚会一起看星星,,,,恰逢在场-
40460,4403,在日落之前的海边,,,,飞行器
40461,4403,我会一直许愿北京和北京周边地区,,,,0_Yuzz
40462,4403,上海！上海！上海！（其实江浙沪都）,,,,燊一_
40463,4403,海边   ,,,,勤劳的猪啊
